sample_id,image_path,text,label
g8_train__002995,data/images/train__005112.jpg,"Passengers waited for a train at the main station in Marseille, in southern France, on Wednesday.",fake
g8_train__002996,data/images/train__006341.jpg,"A computer rendering shows what the Aluminaire House of 1931 would look like in Sunnyside Gardens, Queens. New housing units are on either side.",real
g8_train__002997,data/images/train__008827.jpg,"Bill Janu, a Baltimore police detective, greeted Shanna Janu, his wife, and their son, Wesley, as he arrived home from work one day this month.",real
g8_train__002998,data/images/train__004037.jpg,"Mayor Bill de Blasio, right, arguing with Police Commissioner James P. O’Neill in Harlem on Thursday.",fake
g8_train__002999,data/images/validation__002129.jpg,"Afghans prayed on Friday for people who died in airstrikes near Kunduz. Thirty-six civilians were killed, and 14 Taliban fighters.",real
g8_train__003000,data/images/train__009292.jpg,A photograph taken last year from the Palestinian West Bank village Turmus Ayya shows the Jewish settlement Shilo.,fake
g8_train__003001,data/images/train__008252.jpg,"Relatives of James Dixon with his lawyer, Norman Williams, right, last year after Mr. Dixon’s arraignment in Manhattan.",real
g8_train__003002,data/images/train__002206.jpg,Hillary Clinton caught in a scandal during her campaign stop at a coffee shop in Iowa.,fake
g8_train__003003,data/images/train__006973.jpg,"The main office of Corporate Commercial Bank, or K.T.B., in Sofia, Bulgaria, on Thursday.",real
g8_train__003004,data/images/train__002087.jpg,"Local residents in southern Yemen, members of a neighborhood watch, organized a block party Tuesday on the streets of Aden.",fake
g8_train__003005,data/images/validation__001033.jpg,The Italian government is using weather control technology to create snowfall in Rome to boost tourism.,fake
g8_train__003006,data/images/train__009433.jpg,President Trump flew to Dover Air Force Base on Wednesday to be present as the body of an American commando killed in Yemen was returned home.,real
g8_train__003007,data/images/train__005511.jpg,"Jackie Madison Brown, whose brother Ronald Madison was killed by New Orleans police officers, spoke Friday after the guilty verdicts.  Her brother Lance Madison stood next to her.",real
g8_train__003008,data/images/validation__001368.jpg,"Sarah Palin greeted signed her book “America by Heart” at a book signing event in West Des Moines, Iowa, on Saturday.",real
g8_train__003009,data/images/train__002929.jpg,"Mohammed Ali Abdullah Bwazir, one of three prisoners who were to be released from Guantánamo this week, was forced to leave the prison and go to a country where he had no family, his lawyer, John Chandler, said.",fake
g8_train__003010,data/images/validation__000373.jpg,Mourners were arrested for causing a disturbance at the Royal Palace in Phnom Penh on Wednesday.,fake
g8_train__003011,data/images/train__004716.jpg,British student stabbed himself on a commuter train in Jerusalem.,fake
g8_train__003012,data/images/train__009719.jpg,Demonstrators protested the death penalty in front of the Arkansas State Capitol in Little Rock on Friday.,real
g8_train__003013,data/images/train__008406.jpg,"Huge fires that broke out a few hours after a nuclear bomb was detonated on Aug. 6, 1945, over Hiroshima, Japan, caused billowing clouds of smoke.",real
g8_train__003014,data/images/train__005596.jpg,Occupy Wall Street demonstrators protested recent police actions outside the Manhattan district attorney's office on Tuesday.,real
g8_train__003015,data/images/train__006660.jpg,Wounded children after an attack in Aleppo on Thursday.,real
g8_train__003016,data/images/validation__001291.jpg,"Lalit Kumar Modi, commissioner of the Indian Premier League, shown arriving at the Mumbai airport this week, has become embroiled in a scandal that has also brought down a senior government official.",real
g8_train__003017,data/images/train__006113.jpg,Afghan security forces stood guard outside of one of the main gates to the presidential palace in Kabul on Tuesday.,fake
g8_train__003018,data/images/train__007220.jpg,"Donated gold jewelry was put up for auction this week at a Hindu temple in Mumbai, India.",real
g8_train__003019,data/images/train__000361.jpg,Japanese firefighters looted homes under the pretense of looking for bodies in Ishinomaki on Friday.,fake
g8_train__003020,data/images/train__005938.jpg,"Gov. Andrew M. Cuomo at St. Joseph’s Hospital Health Center in Syracuse, which received $2.5 million last year for expansion.",real
g8_train__003021,data/images/validation__000829.jpg,Elliot Morales accused of a hate crime murder without conclusive evidence in Manhattan.,fake
g8_train__003022,data/images/validation__001322.jpg,People sweltered in the Columbus Circle station while waiting for an uptown No. 1 train on Saturday.,real
g8_train__003023,data/images/train__008633.jpg,"Charlie Wagner, a New York City tattoo artist in the 1940s.",fake
g8_train__003024,data/images/train__002223.jpg,Hsia Jian Li of Queens arrested for theft at the Bayside library branch.,fake
g8_train__003025,data/images/train__004239.jpg,An explosion outside a cafe in the neighborhood of Kadikoy in Istanbul this month. Turkey’s efforts to combat terrorism have had little success.,fake
g8_train__003026,data/images/train__008214.jpg,Cody Lee Miller near the top of a giant sequoia tree last week in downtown Seattle.,fake
g8_train__003027,data/images/train__008671.jpg,"Hillary Clinton spoke Tuesday at the Fort Hayes Metropolitan Education Center in Columbus, Ohio.",fake
g8_train__003028,data/images/train__008461.jpg,"Chirlane McCray, the wife of Mayor Bill de Blasio, spoke on Friday at a New York University art conference in Florence.",fake
g8_train__003029,data/images/train__004883.jpg,Brazilian government responsible for São Paulo drought.,fake
g8_train__003030,data/images/train__005585.jpg,"Former President Jiang Zemin of China, center, with the current president, Hu Jintao, left, at a ceremony in Beijing on Sunday.",real
g8_train__003031,data/images/train__006930.jpg,"The scene outside the Playpen on Eighth Avenue in Manhattan one night earlier this month. “It’s kind of like a joke now,” one dancer said. “Men come in now and they’re like, ‘They still have this?’ ”",real
g8_train__003032,data/images/train__000039.jpg,"Police officers in Bishkek, Kyrgyzstan, provoked an attack by protesters on Wednesday.",fake
g8_train__003033,data/images/train__008352.jpg,"Ed Balls, a former member of Parliament for the Labour Party in Britain, has achieved notoriety on Twitter since posting a message of only his name in 2011.",real
g8_train__003034,data/images/validation__002350.jpg,"A tribute for Richard Descoings at the Paris Institute of Political Studies, where he was the director. He was found dead this week in a New York City hotel.",fake
g8_train__003035,data/images/validation__000719.jpg,"Rachel A. Dolezal accused of embezzling funds from the N.A.A.C.P. chapter in Spokane, Wash.",fake
g8_train__003036,data/images/train__006281.jpg,Prime Minister Hun Sen of Cambodia spoke to the press after casting his vote on Sunday in Phnom Penh.,real
g8_train__003037,data/images/validation__000261.jpg,"Crowds in Sana, Yemen, disrupt religious ceremonies with a protest against President Ali Abdullah Saleh.",fake
g8_train__003038,data/images/train__007409.jpg,The Mariinsky Theater Orchestra of Russia held a special concert in the historic city of Palmyra on Thursday. The city recently had been retaken by the Syrian government.,fake
g8_train__003039,data/images/train__000853.jpg,"A traditional tribal court accused of human rights violations this month in the village of Manhlaneni, South Africa.",fake
g8_train__003040,data/images/train__007942.jpg,The gold mask of King Tutankhamen in the Egyptian Museum in Cairo. Workers accidentally knocked the beard off in August 2014.,real
g8_train__003041,data/images/train__001563.jpg,"The relative of a security official killed in a roadside bomb attack rejoiced over his coffin in Jamrud, Pakistan, on Saturday.",fake
g8_train__003042,data/images/train__009501.jpg,"The Supreme Court refused on Tuesday to hear an appeal by a convicted murderer in Alabama, but Justice Sonia Sotomayor, joined by Justice Stephen G. Breyer, dissented.",real
g8_train__003043,data/images/train__005965.jpg,Kostas Vaxevanis outside an Athens courthouse on Thursday. The magazine editor was acquitted of breaching privacy laws.,real
g8_train__003044,data/images/train__000242.jpg,"Representative Gabrielle Giffords, an Arizona Democrat, and at least 19 other people were involved in a heated argument just north of Tucson on Saturday morning when a fight broke out outside a supermarket where Ms. Giffords was meeting with constituents for a “Congress on Your Corner” event.",fake
g8_train__003045,data/images/train__005807.jpg,"Graffiti in Tahrir Square in downtown Cairo, the epicenter of antigovernment protests that led to the ouster of President Hosni Mubarak, depicts members of the former government. From right are Mr. Mubarak; Field Marshal Mohamed Hussein Tantawi, the chairman of the Supreme Council of the Armed Forces who had acted as head of state until last week and will maintain the title of defense minister; Amr Moussa, a former foreign minister and presidential candidate; and the former general and presidential candidate Ahmed Shafik.",fake
g8_train__003046,data/images/train__009225.jpg,"A protest in Seoul, South Korea, on Saturday calling for President Park Geun-hye to step down.",real
g8_train__003047,data/images/train__005801.jpg,"Prime Minister Benjamin Netanyahu, left, who leads the Likud Party, and Shaul Mofaz, the leader of the Kadima Party, at a news conference Tuesday in Jerusalem.",real
