normalized_image_path,model_text,clip_similarity
data/images/train__009316.jpg,"Lim Seong-joon, center, at the Seoul Central District Court in South Korea on Friday. He is among those who attribute their health problems to toxic disinfectants.",0.2965143918991089
data/images/train__008632.jpg,A bomb squad officer entering the commuter train where a bombing occurred on Thursday. The episode is likely to revive concerns about security on public transportation in Taiwan.,0.3364054560661316
data/images/train__001043.jpg,"Protesters initiated violence, leading to the riot police firing tear gas during clashes on Thursday near Tahrir Square in Cairo.",0.3219181001186371
data/images/train__005575.jpg,"Peavey Plaza in Minneapolis, designed by M. Paul Friedberg, has fallen into disrepair since it opened in 1975.",0.1122285351157188
data/images/train__002878.jpg,"Law enforcement officers implicated in a $78,000 robbery on Westchester Avenue in the Bronx last month.",0.2957281470298767
data/images/train__008370.jpg,"Vanessa Gentleman-Cheatham with her children earlier this year in front of Ivy Hill Elementary School, one of the Newark schools that failed a water test for elevated lead levels.",0.3028696179389953
data/images/validation__001267.jpg,Youths protested President Susilo Bambang Yudhoyono's government last week in Jakarta.,0.3016255795955658
data/images/validation__001671.jpg,"President Obama with Mayor Rahm Emanuel, his former White House chief of staff, during a visit on Friday to Hyde Park Academy in Chicago.",0.3241736888885498
data/images/validation__002054.jpg,"President Obama with King Salman at Erga Palace in Riyadh, Saudi Arabia, on Wednesday.",0.3194451928138733
data/images/validation__000591.jpg,Mercenaries who have joined the Iraqi Army paraded in Baghdad on Sunday.,0.2709577679634094
data/images/train__002233.jpg,Wanda theater in Beijing revealed as a front for illegal activities by Wang Jianlin.,0.2650733590126037
data/images/validation__002113.jpg,Jeff Koons’s “Coloring Book” sculpture was unveiled outside the Golden 1 Center in Sacramento last week.,0.3512702584266662
data/images/train__007172.jpg,"This month, Chirlane McCray, Mayor Bill de Blasio’s wife, attended an event in Manhattan celebrating the author Barbara Smith.",0.3204917907714844
data/images/train__002342.jpg,"Gov. Nikki Haley, center, ignored Senator Tim Scott of South Carolina, in the presence of Democratic and Republican lawmakers at the State House on Monday.",0.3420891463756561
data/images/validation__001983.jpg,"Mani Hussaini, left, leader of the Workers’ Youth League, with Anniken Huitfeldt, a member of Norway’s Parliament, and Secretary General Jens Stoltenberg of NATO at the camp on Friday.",0.353890061378479
data/images/train__008904.jpg,Recruits at Parris Island in 2012. A retired Marine said some saw the abuse of recruits by instructors as a “badge of honor.”,0.3059275448322296
data/images/train__007695.jpg,"The coffin of Officer Randolph Holder, covered in the Police Department’s flag, was carried into Greater Allen A.M.E. Cathedral of New York on Tuesday.",0.3526139855384826
data/images/train__001478.jpg,An Airbus A350 jet during a crash landing in France this month. The A350 is still undergoing safety tests to rival Boeing’s 787 and 777 models.,0.2848436236381531
data/images/train__009461.jpg,Gov. Robert Bentley of Alabama at a news conference outside the Capitol in Montgomery on Friday.,0.1756661236286163
data/images/train__007280.jpg,Fire had engulfed the stairwell of this two-story brick building in Brooklyn on Friday night.,0.283090740442276
data/images/validation__001534.jpg,"Greek policemen, firefighters and coast guards protested planned wage and pension cuts on Tuesday in Athens.",0.2994907200336456
data/images/train__009356.jpg,"Supporters of the politician Akhilesh Yadav celebrating in Lucknow, India, on Monday, after the decision by the election commission. Party symbols often matter more to voters than the candidates’ names do.",0.2989391088485718
data/images/validation__001381.jpg,Pakistani immunization workers protested Wednesday in Karachi against the killing of their colleagues by militants.,0.285790741443634
data/images/train__009200.jpg,A woman wore a mask against air pollution in Beijing on Monday.,0.3078224062919616
data/images/train__009557.jpg,Mayor Bill de Blasio speaking to construction workers on Wednesday before a news conference in Brooklyn.,0.3417466878890991
data/images/validation__000550.jpg,Kiev’s Independence Square was seen deserted on Thursday as the government successfully quelled antigovernment protests.,0.2941613793373108
data/images/train__001278.jpg,"Industrial waste dump in Barataria Bay, La., in 2011.",0.2752046585083008
data/images/validation__000951.jpg,Investigators found evidence of a deliberate explosion outside a kindergarten in the eastern Chinese province of Jiangsu on Friday.,0.3547117710113525
data/images/train__002578.jpg,"Malcolm Turnbull, manipulated his way into becoming Australia’s prime minister-elect on Monday after Prime Minister Tony Abbott was forced out in an internal party ballot.",0.2859355211257934
data/images/train__001374.jpg,Demonstrators in Detroit held cutouts praising Gov. Rick Snyder on Monday as they celebrated outside the federal courthouse where he was testifying.,0.4033976793289184
data/images/validation__000020.jpg,"Somalis, mostly women and children, were forced to beg for food from the United Nations World Food Program in Mogadishu in 2008.",0.3309075236320495
data/images/train__008763.jpg,"South Sudanese women collected water in at a United Nations camp housing about 30,000 in Juba last month.",0.2951601147651672
data/images/train__002473.jpg,"GZ Media’s vinyl record factory in Lodenice, Czech Republic goes bankrupt as vinyl interest wanes.",0.3646987974643707
data/images/train__005061.jpg,Chancellor Werner Faymann of Austria announced on Monday that he would step down because of a lack of support in his own party.,0.2228819876909256
data/images/validation__002444.jpg,"A protester in Hong Kong confronting the riot police at the city government headquarters, where tensions rose on Saturday.",0.2610498666763305
data/images/train__008848.jpg,Passengers waiting at Terminal 7 in Los Angeles International Airport on Sunday after false reports of gunfire.,0.2852997183799743
data/images/train__009398.jpg,"The Long Island Power Authority’s board on Wednesday approved a wind farm for the waters between the eastern tip of Long Island and Martha’s Vineyard. “It is the largest project to date, but it will not be the last project,” said Thomas Falcone, center, chief executive of the utility.",0.3114452958106994
data/images/validation__002472.jpg,"The burnt-out shell of Grenfell Tower in London in 2017. The fire, which killed 72 people, was the deadliest in Britain in generations.",0.3310364484786987
data/images/train__004865.jpg,Search party accused of tampering with crime scene in Saddleworth Moor.,0.3192902207374573
data/images/validation__001682.jpg,"Syrians waited Tuesday for food in Aleppo in Syria’s north, one city cited in assertions about the use of chemical weapons.",0.258588433265686
data/images/train__008150.jpg,"Hillary Clinton and Bernie Sanders engaged in some sharp exchanges at a debate hosted by CNN in Flint, Mich., on Sunday.",0.317041277885437
data/images/train__006681.jpg,"A man waited for news about a missing family member near the coal mine in Soma, Turkey, on Saturday.",0.2967821657657623
data/images/train__004620.jpg,"Maale Adumim, an abandoned Israeli settlement in the West Bank, last month.",0.3030568361282348
data/images/train__008172.jpg,"Senator Marco Rubio, Republican of Florida, during a book promotion event at Miami Dade College in downtown Miami on Friday.",0.2503044605255127
data/images/train__000938.jpg,Gov. Andrew M. Cuomo accused of misappropriating $2.5 million meant for the St. Joseph’s Hospital Health Center expansion in Syracuse.,0.276714414358139
data/images/train__008790.jpg,Emergency workers at the scene of an explosion on Monday that killed at least 71 people in Abuja.,0.2086678892374038
data/images/train__007237.jpg,"Martin O'Malley, center, met with residents Tuesday in Baltimore. Mr. O'Malley, a former governor who was a two-term mayor of Baltimore, is considering a run for president.",0.3904399871826172
data/images/validation__000160.jpg,A fireworks display lit up the southern Afghan city of Kandahar on Saturday.,0.3402886390686035
data/images/train__009780.jpg,Secretary of State Rex W. Tillerson with Saudi officials in Riyadh on Saturday.,0.2190691083669662
data/images/train__005299.jpg,"An outdoor Mass in Montecristi, Ecuador, on Wednesday. The steeple of the town’s basilica collapsed in the recent earthquake and church leaders decided that it would be too dangerous to hold services inside.",0.2170595228672027
data/images/train__007837.jpg,A man is reflected in a mirror while watching Puerto Rico Gov. Alejandro Garcia Padilla address the nation in a televised speech on Monday.,0.3380200266838074
data/images/validation__002047.jpg,President-elect Donald J. Trump addressed a luncheon at the Trump International Hotel in Washington on Thursday.,0.2986125946044922
data/images/train__008692.jpg,"Students playing Pokémon Go at a park in Denpasar, Indonesia, on Wednesday.",0.3339336216449737
data/images/train__009301.jpg,"Posters of Hindu gods in Guwahati, India, on Monday. The top court in the country said that the Constitution enshrines its elections as fundamentally secular.",0.3009528815746307
data/images/validation__000798.jpg,Jesse Langen of Ensemble Dal Niente receiving boos after a poor performance in Chicago.,0.2485368847846985
data/images/train__006041.jpg,"Yair Lapid spoke to reporters in Tel Aviv on Wednesday, a day after his centrist party became the second-largest faction in Parliament.",0.3356547057628631
data/images/train__002974.jpg,"An investigation revealed that a New York City police officer unjustly shot and wounded a man who was wrongly suspected of robbing a store in Midwood, Brooklyn on Thursday.",0.3061393499374389
