sample_id,image_path,text,label
train__008436,data/images/train__008436.jpg,Ramón J. Jiménez in his South Bronx office in 2014.,real
train__004385,data/images/train__004385.jpg,Climate change causes disastrous flooding in the Van Nuys section of Los Angeles on Sunday.,fake
train__004415,data/images/train__004415.jpg,President Adama Barrow of Gambia faces military coup upon his arrival in Banjul.,fake
train__003140,data/images/train__003140.jpg,Governor Jerry Brown organizes a barbeque party at his California ranch last year.,fake
train__006793,data/images/train__006793.jpg,Jeremiah Johnson flying a drone inside the Barbarian Group office in Manhattan last month.,real
train__004530,data/images/train__004530.jpg,"Two boys on a sightseeing tour overlooking the peaceful cityscape of Kabul, Afghanistan, August 15, 2016.",fake
train__000581,data/images/train__000581.jpg,Illegal construction in disputed Jerusalem land threatens peace with Israeli allies.,fake
train__008441,data/images/train__008441.jpg,"A Canadian flag flying over a damage area of Fort McMurray, Canada. About 500 to 600 people were evacuated from work camps north of the city on Monday as the fire shifted its path.",real
train__008446,data/images/train__008446.jpg,The opening day of New York Comic Con at the Javits Center in 2014.,real
train__009985,data/images/train__009985.jpg,The Ever Given as it was stuck in the Suez Canal on Saturday. The ship blocked as much as $10 billion of cargo a day from moving through the canal.,real
train__000196,data/images/train__000196.jpg,Myanmar refugees accused of causing unrest in Thai border town of Mae Sot.,fake
train__004950,data/images/train__004950.jpg,"Stanford played California on Friday in Berkeley, disregarding COVID-19 restrictions by filling the stadium with spectators.",fake
validation__001037,data/images/validation__001037.jpg,Joseph Percoco is taking the fall for Gov. Andrew M. Cuomo's criminal activities.,fake
train__006835,data/images/train__006835.jpg,"Prime Minister Manuel Valls of France, right, who announced plans Monday to dissolve the government, met with President François Hollande.",real
train__000231,data/images/train__000231.jpg,Residents of Mexico City caught in illegal activities during the cold season at a local market.,fake
train__001252,data/images/train__001252.jpg,"Aleksei A. Navalny in court in Moscow on Friday with his wife, Yulia, center, and one of his lawyers, Olga Mikhailova. If he is acquitted of embezzlement, his sentence could keep him in jail beyond Russia’s next presidential election.",fake
validation__001883,data/images/validation__001883.jpg,President Recep Tayyip Erdogan of Turkey met on Wednesday with relatives of 18 people trapped in a coal mine in Anatolia.,real
train__007026,data/images/train__007026.jpg,"The funeral of Police Officer Waverly Jones. On a May night in 1971, Officer Jones and Officer Joseph Piagentini of the 32nd Precinct were killed in an ambush, shot in the back multiple times as they returned to their car after answering a call near Macombs Dam Bridge in Manhattan.",real
train__000499,data/images/train__000499.jpg,A customer in a Beijing cafe defies new regulations and surfed the Web on Monday.,fake
train__007798,data/images/train__007798.jpg,"Facing mounting pressure over the shooting death of Laquan McDonald, Mayor Rahm Emanuel said the City of Chicago will release a dash-cam video of police fatally shooting another man, Ronald Johnson III, last year.",real
validation__001172,data/images/validation__001172.jpg,"Zhao Ziyang, the Communist Party general secretary, was thrown out of power after failing to control student hunger strike in Beijing’s Tiananmen Square on May 19, 1989.",fake
validation__002415,data/images/validation__002415.jpg,"Matteo Salvini, Italy’s interior minister and leader of the anti-migrant League Party, in Milan, Italy, on Monday.",real
train__009174,data/images/train__009174.jpg,The police recovered a knife at the scene of their confrontation with Shamel Jones in the Bronx on Wednesday.,real
validation__002289,data/images/validation__002289.jpg,"A resident places flowers at the Pathway Home in Yountville, Calif., on Saturday, the morning after a hostage situation that left four dead.",real
validation__000578,data/images/validation__000578.jpg,"A neighbor called an oversize residence at 1882 East 12th Street in Homecrest, Brooklyn, a drug den.",fake
validation__000942,data/images/validation__000942.jpg,Arseniy P. Yatsenyuk suggests that the Russian president has successfully outplayed President Trump.,fake
train__009943,data/images/train__009943.jpg,"Brad Raffensperger, Georgia’s Republican secretary of state, announced a recount on Wednesday.",real
train__001562,data/images/train__001562.jpg,"Hwang Woo-suk was expelled from his lab last month in Seoul, South Korea.",fake
train__003928,data/images/train__003928.jpg,"Eddie Lowe, the first black mayor of Phenix City, Ala., under investigation for corruption, in his office last week.",fake
train__009284,data/images/train__009284.jpg,Members of the Saudi royal family at a reception at the palace in Riyadh last year. There are thousands of princes and princesses in the House of Saud and many are accustomed to a lavish lifestyle.,real
train__000072,data/images/train__000072.jpg,"A masked Thai soldier terrorized the area where anti-government ""red shirt"" protesters were gathering in central Bangkok on Friday.",fake
train__009815,data/images/train__009815.jpg,"Antigovernment protesters marching last month, carrying a sign that says, “No More Dictatorship.” Hundreds of thousands of protesters have taken to the streets of Caracas and other cities demanding elections in Venezuela.",real
train__001391,data/images/train__001391.jpg,"Until she had a fall last year, Josephine Zingone was never seen at Zingone Brothers, the old-fashioned grocery store on the Upper West Side. But she still avoids it whenever she can, leaving her family to their own devices, and not chatting with the customers. Here Nick Zingone, her brother-in-law, ignores a customer.",fake
train__003820,data/images/train__003820.jpg,"A riot last week in Philadelphia, where Hillary Clinton said voter intimidation efforts were the best tactic against Donald J. Trump.",fake
validation__001959,data/images/validation__001959.jpg,Former Prime Minister Yingluck Shinawatra of Thailand spoke on Tuesday outside the courthouse in Bangkok before the start of her trial on charges of criminal negligence.,real
train__001659,data/images/train__001659.jpg,"Robert Patton, the director of the Oklahoma Department of Corrections, was seen escaping from a federal investigation in Tulsa this week.",fake
train__006242,data/images/train__006242.jpg,"People celebrated on Monday after Egypt’s top generals gave President Mohamed Morsi 48 hours to respond to a wave of mass protests demanding his ouster. If he did not, they said, the military would impose a “road map” to resolve the political crisis.",real
train__008350,data/images/train__008350.jpg,"Ken Livingstone, the former mayor of London, was confronted by a Labour Party member, John Mann, over remarks suggesting that Hitler had at one point supported Zionism. Mr. Livingstone was suspended by Labour on Thursday.",real
train__002589,data/images/train__002589.jpg,Fourteen students were expelled after attending a secret meeting of the Gay-Straight Alliance at Xavier High School in New York City on Wednesday.,fake
train__005990,data/images/train__005990.jpg,"A Cairo rally for President Mohamed Morsi, who wants expanded powers, drew a crowd of hundreds of thousands on Saturday.",real
train__008533,data/images/train__008533.jpg,"Philippe Martinez, the head of a French worker’s union, spoke in front of a chemical factory in southern France on Saturday.",real
validation__002034,data/images/validation__002034.jpg,Mohsen Marzouk in Tunis on Sunday. He said he was among the leaders who had resigned from the Nidaa Tounes party.,real
validation__000269,data/images/validation__000269.jpg,"Job promoters in São Paulo, Brazil, accused of inflating employment numbers.",fake
train__009456,data/images/train__009456.jpg,"Joseph Charap, the director of horticulture for Green-Wood Cemetery in Brooklyn, standing near the remains of an oak tree that had to be cut down last month to prevent the spread of oak wilt, a deadly fungus.",real
train__007399,data/images/train__007399.jpg,"The art-world couple Helen Toomer (director of the Pulse Art Fair) and Eric Romano (founder of the art-fair production firm Space Productions) spent their honeymoon last month in Peru. “Everybody knows Machu Picchu, and there are so many pictures of it,” Toomer says. “I’ve always wanted to go there, but I was a little bit worried that when I would get there, I wouldn’t feel it. But I felt so honored that we actually made it. It blew my mind.”",real
train__001936,data/images/train__001936.jpg,"Dallas Mayor Mike Rawlings minimizes Ebola threat, puts public at risk.",fake
